Date,Open,High,Low,Close
2021/10/10,54949.72,56561.31,54080,54659
2021/10/11,54659.01,57839.04,54415.06,57471.35
2021/10/12,57471.35,57680,53879,55996.93
2021/10/13,55996.91,57777,54167.19,57367
2021/10/14,57370.83,58532.54,56818.05,57347.94
2021/10/15,57347.94,62933,56850,61672.42
2021/10/16,61672.42,62378.42,60150,60875.57
2021/10/17,60875.57,61718.39,58963,61528.33
2021/10/18,61528.32,62695.78,59844.45,62009.84
2021/10/19,62005.6,64486,61322.22,64280.59
2021/10/20,64280.59,67000,63481.4,66001.41
2021/10/21,66001.4,66639.74,62000,62193.15
2021/10/22,62193.15,63732.39,60000,60688.22
2021/10/23,60688.23,61747.64,59562.15,61286.75
2021/10/24,61286.75,61500,59510.63,60852.22
2021/10/25,60852.22,63710.63,60650,63078.78
2021/10/26,63078.78,63293.48,59817.55,60328.81
2021/10/27,60328.81,61496,58000,58413.44
2021/10/28,58413.44,62499,57820,60575.89
2021/10/29,60575.9,62980,60174.81,62253.71
2021/10/30,62253.7,62359.25,60673,61859.19
2021/10/31,61859.19,62405.3,59945.36,61299.8
2021/11/1,61299.81,62437.74,59405,60911.11
2021/11/2,60911.12,64270,60624.68,63219.99
2021/11/3,63220.57,63500,60382.76,62896.48
2021/11/4,62896.49,63086.31,60677.01,61395.01
2021/11/5,61395.01,62595.72,60721,60937.12
2021/11/6,60940.18,61560.49,60050,61470.61
2021/11/7,61470.62,63286.35,61322.78,63273.59
2021/11/8,63273.58,67789,63273.58,67525.83
2021/11/9,67525.82,68524.25,66222.4,66947.66
2021/11/10,66947.67,69000,62822.9,64882.43
2021/11/11,64882.42,65600.07,64100,64774.26
2021/11/12,64774.25,65450.7,62278,64122.23
2021/11/13,64122.22,65000,63360.22,64380
2021/11/14,64380.01,65550.51,63576.27,65519.1
2021/11/15,65519.11,66401.82,63400,63606.74
2021/11/16,63606.73,63617.31,58574.07,60058.87
2021/11/17,60058.87,60840.23,58373,60344.87
2021/11/18,60344.86,60976,56474.26,56891.62
2021/11/19,56891.62,58320,55600,58052.24
2021/11/20,58057.1,59845,57353,59707.51
2021/11/21,59707.52,60029.76,58486.65,58622.02
2021/11/22,58617.7,59444,55610,56247.18
2021/11/23,56243.83,58009.99,55317,57541.27
2021/11/24,57541.26,57735,55837,57138.29
2021/11/25,57138.29,59398.9,57000,58960.36
2021/11/26,58960.37,59150,53500,53726.53
2021/11/27,53723.72,55280,53610,54721.03
2021/11/28,54716.47,57445.05,53256.64,57274.88
2021/11/29,57274.89,58865.97,56666.67,57776.25
2021/11/30,57776.25,59176.99,55875.55,56950.56
2021/12/1,56950.56,59053.55,56458.01,57184.07
2021/12/2,57184.07,57375.47,55777.77,56480.34
2021/12/3,56484.26,57600,51680,53601.05
2021/12/4,53601.05,53859.1,42000.3,49152.47
2021/12/5,49152.46,49699.05,47727.21,49396.33
2021/12/6,49396.32,50891.11,47100,50441.92
2021/12/7,50441.91,51936.33,50039.74,50588.95
2021/12/8,50588.95,51200,48600,50471.19
2021/12/9,50471.19,50797.76,47320,47545.59
2021/12/10,47535.9,50125,46852,47140.54
2021/12/11,47140.54,49485.71,46751,49389.99
2021/12/12,49389.99,50777,48638,50053.9
2021/12/13,50053.9,50189.97,45672.75,46702.75
2021/12/14,46702.76,48700.41,46290,48343.28
2021/12/15,48336.95,49500,46547,48864.98
2021/12/16,48864.98,49436.43,47511,47632.38
2021/12/17,47632.38,47995.96,45456,46131.2
2021/12/18,46133.83,47392.37,45500,46834.48
2021/12/19,46834.47,48300.01,46406.91,46681.23
2021/12/20,46681.24,47537.57,45558.85,46914.16
2021/12/21,46914.17,49328.96,46630,48889.88
2021/12/22,48887.59,49576.13,48421.87,48588.16
2021/12/23,48588.17,51375,47920.42,50838.81
2021/12/24,50838.82,51810,50384.43,50820
2021/12/25,50819.99,51156.23,50142.32,50399.66
2021/12/26,50399.67,51280,49412,50775.49
2021/12/27,50775.48,52088,50449,50701.44
2021/12/28,50701.44,50704.05,47313.01,47543.74
2021/12/29,47543.74,48139.08,46096.99,46464.66
2021/12/30,46464.66,47900,45900,47120.87
2021/12/31,47120.88,48548.26,45678,46216.93
2022/1/1,46216.93,47954.63,46208.37,47722.65
2022/1/2,47722.66,47990,46654,47286.18
2022/1/3,47286.18,47570,45696,46446.1
2022/1/4,46446.1,47557.54,45500,45832.01
2022/1/5,45832.01,47070,42500,43451.13
2022/1/6,43451.14,43816,42430.58,43082.31
2022/1/7,43082.3,43145.83,40610,41566.48
2022/1/8,41566.48,42300,40501,41679.74
2022/1/9,41679.74,42786.7,41200.02,41864.62
2022/1/10,41864.62,42248.5,39650,41822.49
2022/1/11,41822.49,43100,41268.93,42729.29
2022/1/12,42729.29,44322,42450,43902.66
2022/1/13,43902.65,44500,42311.22,42560.11
2022/1/14,42558.35,43448.78,41725.95,43059.96
2022/1/15,43059.96,43800,42555,43084.29
2022/1/16,43084.29,43475,42581.79,43071.66
2022/1/17,43071.66,43176.18,41540.42,42201.62
2022/1/18,42201.63,42691,41250,42352.12
2022/1/19,42352.12,42559.13,41138.56,41660.01
2022/1/20,41660,43505,40553.31,40680.91
2022/1/21,40680.92,41100,35440.45,36445.31
2022/1/22,36445.31,36835.22,34008,35071.42
2022/1/23,35071.42,36499,34601.01,36244.55
2022/1/24,36244.55,37550,32917.17,36660.35
2022/1/25,36660.35,37545.14,35701,36958.32
2022/1/26,36958.32,38919.98,36234.63,36809.34
2022/1/27,36807.24,37234.47,35507.01,37160.1
2022/1/28,37160.11,38000,36155.01,37716.56
2022/1/29,37716.57,38720.74,37268.44,38166.84
2022/1/30,38166.83,38359.26,37351.63,37881.76
2022/1/31,37881.75,38744,36632.61,38466.9
2022/2/1,38466.9,39265.2,38000,38694.59
2022/2/2,38694.59,38855.92,36586.95,36896.36
2022/2/3,36896.37,37387,36250,37311.61
2022/2/4,37311.98,41772.33,37026.73,41574.25
2022/2/5,41571.7,41913.69,40843.01,41382.59
2022/2/6,41382.6,42656,41116.56,42380.87
2022/2/7,42380.87,44500.5,41645.85,43839.99
2022/2/8,43839.99,45492,42666,44042.99
2022/2/9,44043,44799,43117.92,44372.72
2022/2/10,44372.71,45821,43174.01,43495.44
2022/2/11,43495.44,43920,41938.51,42373.73
2022/2/12,42373.73,43079.49,41688.88,42217.87
2022/2/13,42217.87,42760,41870,42053.66
2022/2/14,42053.65,42842.4,41550.56,42535.94
2022/2/15,42535.94,44751.4,42427.03,44544.86
2022/2/16,44544.85,44549.97,43307,43873.56
2022/2/17,43873.56,44164.71,40073.21,40515.7
2022/2/18,40515.71,40959.88,39450,39974.44
2022/2/19,39974.45,40444.32,39639.03,40079.17
2022/2/20,40079.17,40125.44,38000,38386.89
2022/2/21,38386.89,39494.35,36800,37008.16
2022/2/22,37008.16,38429,36350,38230.33
2022/2/23,38230.33,39249.93,37036.79,37250.01
2022/2/24,37250.02,39843,34322.28,38327.21
2022/2/25,38328.68,39683.53,38014.37,39219.17
2022/2/26,39219.16,40348.45,38573.18,39116.72
2022/2/27,39116.73,39855.7,37000,37699.07
2022/2/28,37699.08,44225.84,37450.17,43160
2022/3/1,43160,44949,42809.98,44421.2
2022/3/2,44421.2,45400,43334.09,43892.98
2022/3/3,43892.99,44101.12,41832.28,42454
2022/3/4,42454,42527.3,38550,39148.66
2022/3/5,39148.65,39613.24,38407.59,39397.96
2022/3/6,39397.97,39693.87,38088.57,38420.81
2022/3/7,38420.8,39547.57,37155,37988
2022/3/8,37988.01,39362.08,37867.65,38730.63
2022/3/9,38730.63,42594.06,38656.45,41941.71
2022/3/10,41941.7,42039.63,38539.73,39422
2022/3/11,39422.01,40236.26,38223.6,38729.57
2022/3/12,38729.57,39486.71,38660.52,38807.36
2022/3/13,38807.35,39310,37578.51,37777.34
2022/3/14,37777.35,39947.12,37555,39671.37
2022/3/15,39671.37,39887.61,38098.33,39280.33
2022/3/16,39280.33,41718,38828.48,41114
2022/3/17,41114.01,41478.82,40500,40917.9
2022/3/18,40917.89,42325.02,40135.04,41757.51
2022/3/19,41757.51,42400,41499.29,42201.13
2022/3/20,42201.13,42296.26,40911,41262.11
2022/3/21,41262.11,41544.22,40467.94,41002.25
2022/3/22,41002.26,43361,40875.51,42364.13
2022/3/23,42364.13,43025.96,41751.47,42882.76
2022/3/24,42882.76,44220.89,42560.46,43991.46
2022/3/25,43991.46,45094.14,43579,44313.16
2022/3/26,44313.16,44792.99,44071.97,44511.27
2022/3/27,44511.27,46999,44421.46,46827.76
2022/3/28,46827.76,48189.84,46663.56,47122.21
2022/3/29,47122.21,48096.47,46950.85,47434.8
2022/3/30,47434.79,47700.22,46445.42,47067.99
2022/3/31,47067.99,47600,45200,45510.34
2022/4/1,45510.35,46720.09,44200,46283.49
2022/4/2,46283.49,47213,45620,45811
2022/4/3,45810.99,47444.11,45530.92,46407.35
2022/4/4,46407.36,46890.71,45118,46580.51
2022/4/5,46580.5,47200,45353.81,45497.55
2022/4/6,45497.54,45507.14,43121,43170.47
2022/4/7,43170.47,43900.99,42727.35,43444.19
2022/4/8,43444.2,43970.62,42107.14,42252.01
2022/4/9,42252.02,42800,42125.48,42753.97
2022/4/10,42753.96,43410.3,41868,42158.85
2022/4/11,42158.85,42414.71,39200,39530.45
2022/4/12,39530.45,40699,39254.63,40074.94
2022/4/13,40074.95,41561.31,39588.54,41147.79
2022/4/14,41147.78,41500,39551.94,39942.38
2022/4/15,39942.37,40870.36,39766.4,40551.9
2022/4/16,40551.9,40709.35,39991.55,40378.71
2022/4/17,40378.7,40595.67,39546.17,39678.12
2022/4/18,39678.11,41116.73,38536.51,40801.13
2022/4/19,40801.13,41760,40571,41493.18
2022/4/20,41493.19,42199,40820,41358.19
2022/4/21,41358.19,42976,39751,40480.01
2022/4/22,40480.01,40795.06,39177,39709.18
2022/4/23,39709.19,39980,39285,39441.6
2022/4/24,39441.61,39940,38929.62,39450.13
2022/4/25,39450.12,40616,38200,40426.08
2022/4/26,40426.08,40797.31,37702.26,38112.65
2022/4/27,38112.64,39474.72,37881.31,39235.72
2022/4/28,39235.72,40372.63,38881.43,39742.07
2022/4/29,39742.06,39925.25,38175,38596.11
2022/4/30,38596.11,38795.38,37578.2,37630.8
2022/5/1,37630.8,38675,37386.38,38468.35
2022/5/2,38468.35,39167.34,38052,38525.16
2022/5/3,38525.16,38651.51,37517.8,37728.95
2022/5/4,37728.95,40023.77,37670,39690
2022/5/5,39690,39845.51,35571.9,36552.97
2022/5/6,36552.97,36675.63,35258,36013.77
2022/5/7,36013.77,36146.3,34785,35472.39
2022/5/8,35472.4,35514.22,33713.95,34038.4
2022/5/9,34038.39,34243.15,30033.33,30076.31
2022/5/10,30074.23,32658.99,29730.4,31017.1
2022/5/11,31017.11,32162.59,27785,29103.94
2022/5/12,29103.94,30243,26700,29029.75
2022/5/13,29029.74,31083.37,28751.67,29287.05
2022/5/14,29287.05,30343.27,28630,30086.74
2022/5/15,30086.74,31460,29480,31328.89
2022/5/16,31328.89,31328.9,29087.04,29874.01
2022/5/17,29874.01,30788.37,29450.38,30444.93
2022/5/18,30444.93,30709.99,28654.47,28715.32
2022/5/19,28715.33,30545.18,28691.38,30319.23
2022/5/20,30319.22,30777.33,28730,29201.01
2022/5/21,29201.01,29656.18,28947.28,29445.06
2022/5/22,29445.07,30487.99,29255.11,30293.94
2022/5/23,30293.93,30670.51,28866.35,29109.15
2022/5/24,29109.14,29845.86,28669,29654.58
2022/5/25,29654.58,30223.74,29294.21,29542.15
2022/5/26,29542.14,29886.64,28019.56,29201.35
2022/5/27,29201.35,29397.66,28282.9,28629.8
2022/5/28,28629.81,29266,28450,29031.33
2022/5/29,29031.33,29587.78,28839.21,29468.1
2022/5/30,29468.1,32222,29299.62,31734.22
2022/5/31,31734.23,32399,31200.01,31801.04
2022/6/1,31801.05,31982.97,29301,29805.83
2022/6/2,29805.84,30689,29594.55,30452.62
2022/6/3,30452.63,30699,29282.36,29700.21
2022/6/4,29700.21,29988.88,29485,29864.04
2022/6/5,29864.03,30189,29531.42,29919.21
2022/6/6,29919.2,31765.64,29890.23,31373.1
2022/6/7,31373.1,31589.6,29218.96,31125.33
2022/6/8,31125.32,31327.22,29843.88,30204.77
2022/6/9,30204.77,30700,29944.1,30109.93
2022/6/10,30109.93,30382.8,28850,29091.88
2022/6/11,29091.87,29440.41,28099.99,28424.7
2022/6/12,28424.71,28544.96,26560,26574.53
2022/6/13,26574.53,26895.84,21925.77,22487.41
2022/6/14,22485.27,23362.88,20846,22136.41
2022/6/15,22136.42,22800,20111.62,22583.72
2022/6/16,22583.72,22995.73,20232,20401.31
2022/6/17,20400.6,21365.43,20246.66,20468.81
2022/6/18,20468.81,20792.06,17622,18970.79
2022/6/19,18970.79,20815.95,17960.41,20574
2022/6/20,20574,21090,19637.03,20573.89
2022/6/21,20573.9,21723,20348.4,20723.52
2022/6/22,20723.51,20900,19770.51,19987.99
2022/6/23,19988,21233,19890.07,21110.13
2022/6/24,21110.12,21558.41,20736.72,21237.69
2022/6/25,21237.68,21614.5,20906.62,21491.19
2022/6/26,21491.18,21888,20964.73,21038.07
2022/6/27,21038.08,21539.85,20510,20742.56
2022/6/28,20742.57,21212.1,20202.01,20281.29
2022/6/29,20281.28,20432.31,19854.92,20123.01
2022/6/30,20123,20179.08,18626,19942.21
2022/7/1,19942.21,20918.35,18975,19279.8
2022/7/2,19279.8,19467.39,18977.01,19252.81
2022/7/3,19252.82,19647.63,18781,19315.83
2022/7/4,19315.83,20354.01,19055.31,20236.71
2022/7/5,20236.71,20750,19304.4,20175.83
2022/7/6,20175.84,20675.22,19761.25,20564.51
2022/7/7,20564.51,21838.1,20251.68,21624.98
2022/7/8,21624.99,22527.37,21189.26,21594.75
2022/7/9,21594.75,21980,21322.12,21591.83
2022/7/10,21592.15,21607.65,20655,20862.47
2022/7/11,20861.11,20868.48,19875.23,19963.61
2022/7/12,19963.61,20059.42,19240,19328.75
2022/7/13,19331.28,20366.61,18910.94,20234.87
2022/7/14,20234.87,20900,19616.07,20588.84
2022/7/15,20588.84,21200,20382.29,20830.04
2022/7/16,20830.04,21588.94,20478.61,21195.6
2022/7/17,21195.6,21684.54,20750.01,20798.16
2022/7/18,20799.58,22777.63,20762.45,22432.58
2022/7/19,22432.58,23800,21579.54,23396.62
2022/7/20,23398.48,24276.74,22906.19,23223.3
2022/7/21,23223.3,23442.77,22341.46,23152.19
2022/7/22,23152.19,23756.49,22500,22684.83
2022/7/23,22684.83,23000.77,21934.57,22451.07
2022/7/24,22448.58,23014.64,22257.15,22579.68
2022/7/25,22577.13,22666,21250,21310.9
2022/7/26,21310.9,21347.82,20706.5,21254.67
2022/7/27,21254.67,23112.63,21042.53,22952.45
2022/7/28,22954.31,24199.72,22582.13,23842.93
2022/7/29,23845.25,24442.66,23414.03,23773.75
2022/7/30,23777.28,24668,23502.25,23643.51
2022/7/31,23644.64,24194.82,23227.31,23293.32
2022/8/1,23296.36,23509.68,22850,23268.01
2022/8/2,23266.9,23459.89,22654.37,22987.79
2022/8/3,22985.93,23647.68,22681.22,22818.37
2022/8/4,22816.91,23223.32,22400,22622.98
2022/8/5,22622.41,23472.86,22586.95,23312.42
2022/8/6,23313.56,23354.36,22909.52,22954.21
2022/8/7,22954.21,23402,22844.62,23174.39
2022/8/8,23174.39,24245,23154.25,23810
2022/8/9,23810.98,23933.25,22865,23149.95
2022/8/10,23151.32,24226,22664.69,23954.05
2022/8/11,23954.05,24918.54,23852.13,23934.39
2022/8/12,23933.09,24456.5,23583,24403.68
2022/8/13,24401.7,24888,24291.22,24441.38
2022/8/14,24443.06,25047.56,24144,24305.24
2022/8/15,24305.25,25211.32,23773.22,24094.82
2022/8/16,24093.04,24247.49,23671.22,23854.74
2022/8/17,23856.15,24446.71,23180.4,23342.66
2022/8/18,23342.66,23600,23111.04,23191.2
2022/8/19,23191.45,23208.67,20783.57,20834.39
2022/8/20,20834.39,21382.85,20761.9,21140.07
2022/8/21,21140.07,21800,21069.11,21515.61
2022/8/22,21516.7,21548.71,20890.18,21399.83
2022/8/23,21400.75,21684.87,20890.14,21529.12
2022/8/24,21529.11,21900,21145,21368.08
2022/8/25,21368.05,21819.88,21310.15,21559.04
2022/8/26,21559.04,21886.77,20107.9,20241.05
2022/8/27,20239.14,20402.93,19800,20037.6
2022/8/28,20037.6,20171.18,19520,19555.61
2022/8/29,19555.61,20433.62,19550.79,20285.73
2022/8/30,20287.2,20576.25,19540,19811.66
2022/8/31,19813.03,20490,19797.94,20050.02
2022/9/1,20048.44,20208.37,19565.66,20131.46
2022/9/2,20132.64,20441.26,19755.29,19951.86
2022/9/3,19950.98,20055.93,19652.72,19831.9
2022/9/4,19832.45,20029.23,19583.1,20000.3
2022/9/5,20000.3,20057.27,19633.83,19796.84
2022/9/6,19795.34,20180,18649.51,18790.61
2022/9/7,18790.61,19464.06,18510.77,19292.84
2022/9/8,19292.85,19458.25,19012,19319.77
2022/9/9,19320.54,21597.22,19291.75,21360.11
2022/9/10,21361.62,21810.8,21111.13,21648.34
2022/9/11,21647.21,21860,21350,21826.87
2022/9/12,21826.87,22488,21538.51,22395.74
2022/9/13,22395.44,22799,19860,20173.57
2022/9/14,20173.62,20541.48,19617.62,20226.71
2022/9/15,20227.17,20330.24,19497,19701.88
2022/9/16,19701.88,19890,19320.01,19803.3
2022/9/17,19803.3,20189,19748.08,20113.62
2022/9/18,20112.61,20117.26,19335.62,19416.18
2022/9/19,19417.45,19686.2,18232.56,19537.02
2022/9/20,19537.02,19634.62,18711.87,18875
2022/9/21,18874.31,19956,18125.98,18461.36
2022/9/22,18461.36,19550.17,18356.39,19401.63
2022/9/23,19401.63,19500,18531.42,19289.91
2022/9/24,19288.57,19316.14,18805.34,18920.5
2022/9/25,18921.99,19180.21,18629.2,18807.38
2022/9/26,18809.13,19318.96,18680.72,19227.82
2022/9/27,19226.68,20385.86,18816.32,19079.13
2022/9/28,19078.1,19790,18471.28,19412.82
2022/9/29,19412.82,19645.52,18843.01,19591.51
2022/9/30,19590.54,20185,19155.36,19422.61
2022/10/1,19422.61,19484,19159.42,19310.95
2022/10/2,19312.24,19395.91,18920.35,19056.8
2022/10/3,19057.74,19719.1,18959.68,19629.08
2022/10/4,19629.08,20475,19490.6,20337.82
2022/10/5,20337.82,20365.6,19730,20158.26
2022/10/6,20158.26,20456.6,19853,19960.67
2022/10/7,19960.67,20068.82,19320,19530.09
2022/10/8,19530.09,19627.38,19237.14,19417.96
2022/10/9,19416.52,19558,19316.04,19439.02
2022/10/10,19439.96,19525,19020.25,19131.87
2022/10/11,19131.87,19268.09,18860,19060
2022/10/12,19060,19238.31,18965.88,19155.53
2022/10/13,19155.1,19513.79,18190,19375.13
2022/10/14,19375.58,19951.87,19070.37,19176.93
2022/10/15,19176.93,19227.68,18975.18,19069.39
2022/10/16,19068.4,19425.84,19063.74,19262.98
2022/10/17,19262.98,19676.96,19152.03,19549.86
2022/10/18,19548.48,19706.66,19091,19327.44
2022/10/19,19327.44,19360.16,19065.97,19123.97
2022/10/20,19123.35,19347.82,18900,19041.92
2022/10/21,19041.92,19250,18650,19164.37
2022/10/22,19164.37,19257,19112.72,19204.35
2022/10/23,19204.29,19695,19070.11,19570.4
2022/10/24,19570.4,19601.15,19157,19329.72
2022/10/25,19330.6,20415.87,19237,20080.07
2022/10/26,20079.02,21020,20050.41,20771.59
2022/10/27,20771.61,20872.21,20200,20295.11
2022/10/28,20295.11,20750,20000.09,20591.84
2022/10/29,20591.84,21085,20554.01,20809.67
2022/10/30,20809.68,20931.21,20515,20627.48
2022/10/31,20627.48,20845.92,20237.95,20490.74
2022/11/1,20490.74,20700,20330.74,20483.62
2022/11/2,20482.81,20800,20048.04,20151.84
2022/11/3,20151.84,20393.32,20031.24,20207.82
2022/11/4,20207.12,21302.05,20180.96,21148.52
2022/11/5,21148.52,21480.65,21080.65,21299.37
2022/11/6,21299.37,21365.27,20886.13,20905.58
2022/11/7,20905.58,21069.77,20384.89,20591.13
2022/11/8,20590.67,20700.88,17166.83,18547.23
2022/11/9,18545.38,18587.76,15588,15922.81
2022/11/10,15922.68,18199,15754.26,17601.15
2022/11/11,17602.45,17695,16361.6,17070.31
2022/11/12,17069.98,17119.1,16631.39,16812.08
2022/11/13,16813.16,16954.28,16229,16329.85
2022/11/14,16331.78,17190,15815.21,16619.46
2022/11/15,16617.72,17134.69,16527.72,16900.57
2022/11/16,16900.57,17015.92,16378.61,16662.76
2022/11/17,16661.61,16751,16410.74,16692.56
2022/11/18,16692.56,17011,16546.04,16700.45
2022/11/19,16699.43,16822.41,16553.53,16700.68
2022/11/20,16700.68,16753.33,16180,16280.23
2022/11/21,16279.5,16319,15476,15781.29
2022/11/22,15781.29,16315,15616.63,16226.94
2022/11/23,16227.96,16706,16160.2,16603.11
2022/11/24,16603.11,16812.63,16458.05,16598.95
2022/11/25,16599.55,16666,16342.81,16522.14
2022/11/26,16521.35,16701.99,16385,16458.57
2022/11/27,16457.61,16600,16401,16428.78
2022/11/28,16428.77,16487.04,15995.27,16212.91
2022/11/29,16212.18,16548.71,16100,16442.53
2022/11/30,16442.91,17249,16428.3,17163.64
2022/12/1,17165.53,17324,16855.01,16977.37
2022/12/2,16978,17105.73,16787.85,17092.74
2022/12/3,17092.13,17188.98,16858.74,16885.2
2022/12/4,16885.2,17202.84,16878.25,17105.7
2022/12/5,17106.65,17424.25,16867,16966.35
2022/12/6,16966.35,17107.01,16906.37,17088.96
2022/12/7,17088.96,17142.21,16678.83,16836.64
2022/12/8,16836.64,17299,16733.49,17224.1
2022/12/9,17224.1,17360,17058.21,17128.56
2022/12/10,17128.56,17227.72,17092,17127.49
2022/12/11,17127.49,17270.99,17071,17085.05
2022/12/12,17085.05,17241.89,16871.85,17209.83
2022/12/13,17208.93,18000,17080.14,17774.7
2022/12/14,17775.82,18387.95,17660.94,17803.15
2022/12/15,17804.01,17854.82,17275.51,17356.34
2022/12/16,17356.96,17531.73,16527.32,16632.12
2022/12/17,16631.5,16796.82,16579.85,16776.52
2022/12/18,16777.54,16863.26,16663.07,16738.21
2022/12/19,16739,16815.99,16256.3,16438.88
2022/12/20,16438.88,17061.27,16397.2,16895.56
2022/12/21,16896.15,16925,16723,16824.67
2022/12/22,16824.68,16868.52,16559.85,16821.43
2022/12/23,16821.9,16955.14,16731.13,16778.5
2022/12/24,16778.52,16869.99,16776.62,16836.12
2022/12/25,16835.73,16857.96,16721,16832.11
2022/12/26,16832.11,16944.52,16791,16919.39
2022/12/27,16919.39,16972.83,16592.37,16706.36
2022/12/28,16706.06,16785.19,16465.33,16547.31
2022/12/29,16547.32,16664.41,16488.91,16633.47
2022/12/30,16633.47,16677.35,16333,16607.48
2022/12/31,16607.48,16644.09,16470,16542.4
2023/1/1,16541.77,16628,16499.01,16616.75
2023/1/2,16617.17,16799.23,16548.7,16672.87
2023/1/3,16672.78,16778.4,16605.28,16675.18
2023/1/4,16675.65,16991.87,16652.66,16850.36
2023/1/5,16850.36,16879.82,16753,16831.85
2023/1/6,16831.85,17041,16679,16950.65
2023/1/7,16950.31,16981.91,16908,16943.57
2023/1/8,16943.83,17176.99,16911,17127.83
2023/1/9,17127.83,17398.8,17104.66,17178.26
2023/1/10,17179.04,17499,17146.34,17440.66
2023/1/11,17440.64,18000,17315.6,17943.26
2023/1/12,17943.26,19117.04,17892.05,18846.62
2023/1/13,18846.62,20000,18714.12,19930.01
2023/1/14,19930.01,21258,19888.05,20954.92
2023/1/15,20952.76,21050.74,20551.01,20871.5
2023/1/16,20872.99,21474.05,20611.48,21185.65
2023/1/17,21185.65,21647.45,20841.31,21134.81
2023/1/18,21132.29,21650,20407.15,20677.47
2023/1/19,20677.47,21192,20659.19,21071.59
2023/1/20,21071.59,22755.93,20861.28,22667.21
2023/1/21,22666,23371.8,22422,22783.55
2023/1/22,22783.35,23078.71,22292.37,22707.88
2023/1/23,22706.02,23180,22500,22916.45
2023/1/24,22917.81,23162.2,22462.93,22632.89
2023/1/25,22631.94,23816.73,22300,23060.94
2023/1/26,23060.42,23282.47,22850.01,23009.65
2023/1/27,23009.65,23500,22534.88,23074.16
2023/1/28,23074.16,23189,22878.46,23022.6
2023/1/29,23021.4,23960.54,22967.76,23742.3
2023/1/30,23743.37,23800.51,22500,22826.15
2023/1/31,22827.38,23320,22714.77,23125.13
2023/2/1,23125.13,23812.66,22760.23,23732.66
2023/2/2,23731.41,24255,23363.27,23488.94
2023/2/3,23489.33,23715.7,23204.62,23431.9
2023/2/4,23431.9,23587.78,23253.96,23326.84
2023/2/5,23327.66,23433.33,22743,22932.91
2023/2/6,22932.91,23158.25,22628.13,22762.52
2023/2/7,22762.52,23350.25,22745.78,23240.46
2023/2/8,23242.42,23452,22665.85,22963
2023/2/9,22961.85,23011.39,21688,21796.35
2023/2/10,21797.83,21938.16,21451,21625.19
2023/2/11,21625.19,21906.32,21599.78,21862.55
2023/2/12,21862.02,22090,21630,21783.54
2023/2/13,21782.37,21894.99,21351.07,21773.97
2023/2/14,21774.63,22319.08,21532.77,22199.84
2023/2/15,22199.84,24380,22047.28,24324.05
2023/2/16,24322.87,25250,23505.25,23517.72
2023/2/17,23517.72,25021.11,23339.37,24569.97
2023/2/18,24568.24,24877,24430,24631.95
2023/2/19,24632.05,25192,24192.57,24271.76
2023/2/20,24272.51,25121.23,23840.83,24842.2
2023/2/21,24843.89,25250,24148.34,24452.16
2023/2/22,24450.67,24476.05,23574.69,24182.21
2023/2/23,24182.21,24599.59,23608,23940.2
2023/2/24,23940.2,24132.35,22841.19,23185.29
2023/2/25,23184.04,23219.13,22722,23157.07
2023/2/26,23157.07,23689.99,23059.18,23554.85
2023/2/27,23554.85,23897.99,23106.77,23492.09
2023/2/28,23492.09,23600,23020.97,23141.57
2023/3/1,23141.57,24000,23020.03,23628.97
2023/3/2,23629.76,23796.93,23195.9,23465.32
2023/3/3,23465.32,23476.95,21971.13,22354.34
2023/3/4,22354.34,22410,22157.08,22346.57
2023/3/5,22346.57,22662.09,22189.22,22430.24
2023/3/6,22430.24,22602.19,22258,22410
2023/3/7,22409.41,22557.91,21927,22197.96
2023/3/8,22198.56,22287,21580,21705.44
2023/3/9,21704.37,21834.99,20042.72,20362.22
2023/3/10,20362.21,20367.78,19549.09,20150.69
2023/3/11,20150.69,20686.51,19765.03,20455.73
2023/3/12,20455.73,22150,20270.6,21997.11
2023/3/13,21998.05,24500,21813.88,24113.48
2023/3/14,24112.27,26386.87,23976.42,24670.41
2023/3/15,24670.41,25196.97,23896.95,24285.66
2023/3/16,24285.66,25167.4,24123,24998.78
2023/3/17,24998.78,27756.84,24890,27395.13
2023/3/18,27395.13,27724.85,26578,26907.49
2023/3/19,26907.49,28390.1,26827.22,27972.87
2023/3/20,27972.87,28472,27124.47,27717.01
2023/3/21,27717.01,28438.55,27303.1,28105.47
2023/3/22,28107.81,28868.05,26601.8,27250.97
2023/3/23,27250.97,28750,27105,28295.41
2023/3/24,28295.42,28374.3,27000,27454.47
2023/3/25,27454.46,27787.33,27156.09,27462.95
2023/3/26,27462.96,28194.4,27417.76,27968.05
2023/3/27,27968.05,28023.86,26508.14,27124.91
2023/3/28,27124.9,27520,26631.78,27261.07
2023/3/29,27261.06,28650,27240.1,28348.6
2023/3/30,28348.6,29184.68,27686,28028.53
2023/3/31,28028.53,28656.69,27511.71,28465.36
2023/4/1,28465.36,28819.71,28220.27,28452.73
2023/4/2,28452.74,28530,27856.43,28171.87
2023/4/3,28171.87,28500.99,27200.24,27800
2023/4/4,27800,28444.44,27662.79,28165.47
2023/4/5,28165.47,28775,27805.1,28170.01
2023/4/6,28170.01,28182.05,27711,28033.82
2023/4/7,28033.83,28100,27766.94,27906.33
2023/4/8,27906.34,28154.99,27859.02,27938.38
